ID_UNIFICA;EQUIDAD_SOCIAL;COBERTURA_SALUD;COBERTURA_EDUCACION;COBERTURA_ACUEDUCTO;COBERTURA_ALCANTARILLADO;DISTANCIA_SALUD;DISTANCIA_EDUCACION
6800110000000007970310;10,9584904324334;7012;4570;2;2;749,120309221;288,69588790114
6800110000000010620510;3,79999995705756;11748;8212;10;17;78,8281803551;447,003741518995
6800110000000012490106;3,2701388667855;8718;6259;4;4;76,9537456667;235,780837492491
6800110000000012430409;9,42586221430322;5555;3632;23;24;725,345450952;856,02766622329
6800110000000012370104;1,76027397096974;14955;10928;7;9;110,375541091;605,333859115319
6800110000000014110183;11,9227940992397;13480;9201;134;107;566,316862626;269,101951315799
6800110000000015020809;46,1210149854854;4925;3154;198;198;220,975853008;328,077512334291
6800110000000002850218;40,143525108159;10260;6873;444;231;376,588865383;233,239370435194
6800110000000005290203;7,1973683943874;5778;3906;36;43;42,1240683551;330,37971717979
6800110000000009870110;9,54302307616833;5782;4044;3;6;443,652228544;390,860024060673
6800110000000010820837;37,0215752712668;9323;5920;1537;1093;581,620223616;719,453577847831
6800110000000011000427;49,1941856728044;4347;2781;111;200;968,674769852;443,650720191766
6800110000000011940107;4,19026552074778;17910;12017;9;11;287,500849449;102,122262560162
6800110000000012430620;15,6194443135626;4144;2666;23;24;615,420572349;815,986092978582
6800110000000013150417;2,70238094102769;12428;8405;7;3;123,51795303;197,1911447455
6800110000000013300209;13,782352941549;14333;9677;4;15;128,074131597;391,986555018584
6800110000000004750131;33,786696862737;7567;5128;392;334;470,549777987;484,20370144012
6800110000000006570204;7,25333324760199;9800;6793;22;14;209,436610629;55,5907420039097
6800110000000007980105;15,4891893412616;6108;4148;1;2;827,265092516;131,055300208337
6800110000000008610138;21,4526515318589;12732;8791;153;146;217,897723588;135,602061354715
6800110000000008610311;16,424257244214;11612;7956;64;65;219,805755979;47,6539295342726
6800110000000013300408;18,5896825516035;6952;4903;2;5;131,403034413;510,916784137733
6800110000000013320103;5,70140854027909;13648;9463;1;1;26,3465042915;226,328084820963
6800110000000015020213;41,1923080591055;592;410;68;85;715,27903762;646,258275538174
6800110000000015020308;34,8615380250491;1782;1070;42;192;1133,86572419;684,324423845106
6800110000000002800809;42,72919248498;10273;7018;448;262;8,1385264196;295,34406979199
6800110000000003910118;31,6318968755418;17607;12004;120;72;315,819270953;139,592772574982
6800110000000013090224;6,49745758711282;9526;6529;21;11;32,9584680078;381,038061982387
6800110000000015020729;35,9605266859657;3202;2110;471;280;891,817919808;1189,50306577261
6800110000000007420149;7,19683553429344;17623;11854;13;17;355,826842882;402,230101718759
6800110000000007980244;44,2033330599467;1152;740;31;62;1921,60169978;2209,81999377908
6800110000000010820843;46,2672956034822;12889;8475;1528;741;57,3190292206;287,728493095185
6800110000000012380203;2,09782608198947;13239;10034;2;6;59,2062401135;714,992344016171
6800110000000013330110;2,17132354878327;15683;10859;0;3;57,5808308729;382,804779102817
6800110000000015020704;35,0678943470905;6031;3952;779;488;556,667086629;1071,84567387274
6800110000000001880317;23,181481745508;5200;3522;114;71;140,7751363;804,967724153372
6800110000000004210404;8,99320983445203;3668;2587;8;10;521,631366817;338,890570422629
6800110000000003910117;28,5549784945203;17025;11608;130;80;440,528912064;150,956579426888
6800110000000004180204;15,0904763085502;6203;4399;8;10;210,331409756;294,006582280332
6800110000000007420146;5,87342336733599;22741;15576;10;13;269,784894913;202,839460853996
6800110000000007980241;40,4699997266134;1152;740;31;62;1946,06416761;2225,03060037149
6800110000000007980313;10,598529437009;4303;2904;1;0;547,288487575;585,221909397939
6800110000000013160204;11,8434997865558;15524;10110;9;19;157,522059718;363,139266436577
6800110000000001890126;43,6400007792882;2765;1800;305;373;2721,54632055;3220,92827042853
6800110000000002770210;28,4547033392557;13848;9480;152;125;455,736419641;305,246015423765
6800110000000006500106;12,4110393478692;11085;7675;7;5;63,2233511799;357,859832914773
6800110000000011950110;4,62534248747238;12209;8038;53;28;117,367625613;493,069650457521
6800110000000015020416;39,0970003795624;2148;1289;48;257;1074,52031541;478,06299747333
6800110000000004210201;8,64610386359227;3868;2659;7;8;465,456038391;543,267525253753
6800110000000004230108;20,8770992382792;12727;8710;441;405;158,420583219;40,6416166276584
6800110000000011000212;20,4142854972319;9210;5977;50;29;321,993565065;217,696044171122
6800110000000011940326;4,97589285086308;16999;11400;63;27;197,359048454;154,216288711691
6800110000000012380502;2,12109375558794;6669;5112;1;3;39,850687717;687,621423965886
6800110000000012400104;2,56818176399578;1084;771;1;0;322,650241999;1275,74404732084
6800110000000012430315;2,7404255519839;5960;3916;9;11;478,061225038;465,163085357074
6800110000000012930402;3,92692313056726;10239;6921;0;4;491,869433563;258,663641684383
6800110000000013130303;1,18333333482345;15273;11354;2;7;31,0744004068;586,889531224887
6800110000000014110344;18,2037815927457;9962;6778;164;133;780,311555814;237,01031609536
6800110000000015020163;37,3162045567124;7959;5106;429;401;117,984562381;638,571120278273
6800110000000002770224;24,3242774175082;12858;8608;204;161;453,404664427;429,817549473745
6800110000000003200512;13,9853654834555;18625;12554;4;5;87,6034968502;209,270133905512
6800110000000005290111;9,29520540204767;2931;1989;8;13;229,105682196;231,519780365711
6800110000000011000401;46,6416662931442;4294;2747;111;200;975,652444055;459,528371167002
6800110000000011940609;30,1123287163369;10653;6806;1623;1088;672,327835214;496,205698033399
6800110000000012370203;1,98636365014237;13104;9769;6;6;66,8340251108;282,709389278947
6800110000000014110172;19,0438048992537;12058;8306;80;71;530,718313044;235,788087747766
6800110000000001880427;42,5218753993511;7599;4922;212;242;313,253395661;144,891190210275
6800110000000002770142;34,7479158788919;9004;5991;139;118;476,950144502;412,805049768221
6800110000000003050109;20,6041095746707;8040;5440;7;14;96,4769389689;114,682226296269
6800110000000003310204;10,1024998221546;15370;10335;5;7;42,7776312359;241,318698712214
6800110000000004180408;7,10124998837709;6052;4202;5;7;234,234114846;224,92430154227
6800110000000008560151;10,8131943466142;15964;11323;53;28;294,973726418;71,0962778502229
6800110000000011960516;11,5423911116693;5730;3832;3;41;1049,60110931;1130,46366119478
6800110000000012380514;2,56525421420396;8289;6259;0;4;87,0211859327;1008,89391483552
6800110000000012380609;3,00483875024703;5064;3752;3;2;21,1438999937;519,708605194199
6800110000000013190101;12,5583333050211;8091;5663;6;8;240,763433512;387,985327995699
6800110000000013190209;10,4149036444724;16647;11028;9;16;94,0686013867;345,640506791479
6800110000000013150106;12,8994318033484;17457;11565;9;10;115,940956438;90,0299987685648
6800110000000002850301;28,7048916168835;8439;5682;138;93;486,308245543;493,05715117696
6800110000000004230213;19,1238460219823;12604;8643;323;317;145,267458876;184,925683142454
6800110000000005670110;9,22203408661535;5543;3834;4;5;17,0078418766;396,714112163651
6800110000000015010131;24,1461546237652;1570;1042;17;5;362,975530211;642,800599640834
6800110000000015020711;33,7738379475682;5519;3612;749;475;630,507395958;1195,67229530192
6800110000000001020106;13,8673729724803;11812;8020;185;115;94,3109987833;572,059507156611
6800110000000001020305;16,928030489069;14705;10126;53;26;315,479174154;139,82263005305
6800110000000001900431;50,1885826465652;11774;7961;140;120;266,979963001;443,61665755684
6800110000000002780608;14,8292576152685;14881;10156;145;110;471,48879535;230,442992663695
6800110000000014110467;21,8999998437034;1528;1036;239;237;1352,49397437;647,89273514897
6800110000000015020404;34,7819444470935;1656;1004;18;169;1093,41375687;213,869649743226
6800110000000001020823;32,9033650572483;12259;7832;45;47;540,843511423;267,278149469555
6800110000000002770149;32,7318471039936;12372;8264;199;155;528,00373209;340,336537259482
6800110000000003070402;9,41530615821177;14960;9813;18;25;248,66131346;157,248519733522
6800110000000005700130;6,81203702864824;8573;5881;7;23;119,135212968;205,607304311952
6800110000000010820301;6,36388879683283;10658;7566;8;4;188,20325181;326,72362801438
6800110000000010820639;22,5946973858006;13789;9083;849;356;277,998341511;272,496165668871
6800110000000011000137;29,1575004061063;6709;4296;113;201;906,727514682;321,214018799913
6800110000000012380513;7,44262276345589;8440;6336;0;3;143,851647219;1079,83354268881
6800110000000012380603;1,90000000141435;5602;4171;1;1;30,6448552924;672,599184994223
6800110000000013090340;6,60344825222574;7162;4969;17;11;224,361707897;135,085011716374
6800110000000013350206;2,06707317082257;16764;11772;9;13;98,3404831591;225,969112532944
6800110000000001010303;18,11203013058;13312;8987;188;97;355,217166588;413,548933312645
6800110000000005260111;16,265957705518;6085;4304;22;30;577,119723386;482,403039609141
6800110000000007970144;8,1609375141561;10170;6773;1;0;399,286121218;156,647044700555
6800110000000009870112;11,8571429542133;4348;3015;2;2;474,134373922;436,590195672162
6800110000000012400114;2,57249998003244;3085;2210;3;3;140,566818776;1089,48486298131
6800110000000013150506;4,98456789166839;15100;10298;8;4;84,4220570655;409,247495511898
6800110000000015020813;42,3968363019485;6206;3992;297;270;195,048978048;369,693522086698
6800110000000006580405;8,03043477517971;9542;6669;20;20;356,972126207;236,876966596646
6800110000000011000419;32,8774509944168;4825;3111;112;200;1015,43412969;491,865150720417
6800110000000011940301;2,46728394539268;12537;8613;63;28;262,779453047;242,860881424677
6800110000000011950402;7,9638094726063;15414;10242;4;12;405,389925905;513,911684908426
6800110000000012370301;1,52777778203525;10497;8123;3;4;42,480448004;581,672541165309
6800110000000012410110;1,54339621539386;4954;3601;2;1;130,789219503;597,404162034194
6800110000000013120206;4,72253519726891;11903;8399;6;6;214,666749681;159,507323795256
6800110000000013120302;5,01066658308109;12655;9051;2;4;145,600355096;175,247888993585
6800110000000010640201;5,62559518253519;12238;8465;92;38;218,884318032;365,540546802422
6800110000000013340110;5,05547951345574;17014;11464;4;11;52,027783878;219,91054940807
6800110000000003070105;22,8421684632818;11019;7371;14;23;258,953609531;236,706847860073
6800110000000003310110;15,9679012592928;13238;8961;4;9;135,356154295;369,544307145529
6800110000000004230162;40,9911568278358;13664;9328;524;482;296,285309322;314,574710615881
6800110000000005280203;7,31951226984582;11096;7586;30;35;303,285965951;57,2518265733424
6800110000000009440311;16,1387499213219;11310;7548;6;5;185,574246324;511,322369257397
6800110000000012400122;1,99444442325168;1661;1207;3;1;196,296540746;1129,30066081379
6800110000000012430305;3,78220342238576;4819;3146;6;7;346,803675738;557,113030439539
6800110000000013190502;5,59642861053652;16742;11302;6;8;161,559266791;47,2153944833336
6800110000000014110445;24,9321428877967;1217;829;174;175;1625,42353335;422,478546295622
6800110000000003060109;28,7829115783112;12664;8571;128;113;281,914082716;159,772944225691
6800110000000002850305;21,4150000274181;6700;4518;184;104;550,7624402;345,824198074548
6800110000000005700227;11,1570176764538;7749;5363;7;7;163,884540503;240,377501073173
6800110000000010820306;4,62405054101461;11854;8471;6;5;329,743543631;331,780266741932
6800110000000013190210;6,35679600684388;16541;10831;10;18;18,5716989299;310,823348253213
6800110000000015020519;29,5131579083309;7927;5186;793;502;462,597144265;980,48085567895
6800110000000001880121;31,7446663188934;6592;4326;50;63;225,550517924;459,984529315375
6800110000000005280207;6,81235290274901;11963;8205;32;38;166,155341372;167,19967046102
6800110000000007540305;6,45930236629968;18632;12613;11;14;159,089228386;205,488734817658
6800110000000010820502;4,3320000115037;14244;9748;208;71;173,973940596;368,790603467086
6800110000000011960515;12,0047619945946;5246;3515;2;32;1059,49178962;1124,84799750754
6800110000000012370108;5,37999991157225;13697;10336;4;7;45,4946595912;743,998576834275
6800110000000013330319;1,31301369732373;16807;12004;5;7;14,885155296;581,535348880579
6800110000000004210409;16,737362574745;8456;5785;176;174;293,740734745;229,484164572072
6800110000000004240311;15,3035713008472;2556;1854;56;56;316,687916973;244,836829228335
6800110000000005290108;16,7602737276521;3489;2336;10;14;111,57744155;256,346913797449
6800110000000010820916;42,5663035693376;4906;3102;649;652;709,095814369;895,779936863275
6800110000000013330210;5,42012200486369;14768;10591;2;5;120,56098079;601,484691828488
6800110000000001020516;29,340109874914;8066;5368;116;100;244,024915807;670,398764819756
6800110000000004180207;16,1828124411404;6067;4299;7;10;129,821177264;220,485034528717
6800110000000004180305;17,3936044462892;7731;5416;8;11;209,017692217;158,225748710024
6800110000000006500210;5,35064936235741;9894;6848;21;14;125,418359357;231,016913802205
6800110000000008560131;18,9734564136576;17217;12037;104;96;235,660626035;96,4804316291467
6800110000000008610134;18,3275861999598;16483;11550;83;62;180,994507347;285,322548358206
6800110000000011950126;5,37088608138169;11356;7487;14;6;216,282201262;711,349274817227
6800110000000011960523;10,7575001873076;4938;3326;3;41;970,20620557;1212,9772052622
6800110000000007970148;20,5308645757628;10193;7033;24;10;328,496747096;339,065653562891
6800110000000009440314;11,1206251077354;11445;7667;3;4;172,443674817;352,616438370354
6800110000000013140105;4,53831160223329;11590;8097;2;2;129,235737734;363,751611698619
6800110000000013150211;7,18775499110319;9452;6412;6;3;266,889908134;334,589161452704
6800110000000015020108;31,4292973354459;9179;5907;618;490;193,138337588;780,581162904756
6800110000000015020423;36,9192311763763;1114;653;12;131;1134,2774009;128,601903215885
6800110000000001020813;25,1466985063733;10458;6742;98;102;304,101267521;387,555457878888
6800110000000001880211;47,7802631980494;7124;4605;216;256;295,189688263;167,442765331158
6800110000000001900415;21,2898602052168;11793;7936;150;125;284,722187476;410,195844646089
6800110000000002760143;28,7437498240094;10081;6936;195;151;245,005571212;123,17316618491
6800110000000002780111;21,8924898941055;15025;10448;113;77;75,8638146907;77,3579859178494
6800110000000003310101;7,48390801953173;10106;6857;6;9;94,9687429845;587,689057230658
6800110000000010820643;38,874566089728;15936;10537;1496;697;222,670055;273,012610956589
